title;rating;duration;startTime
Tokyo Zombie;6.0;103;727
Aetbaar;4.6;152;336
When I Came Home;8.2;70;1105
American Standoff;7.8;95;983
Canned Beauties;6.8;61;555
3000 Miles;6.2;105;455
My Last Film;5.7;90;1152
Lord of War;7.6;122;231
Monkey Love;4.7;96;82
American Addiction;7.3;112;844
March;7.8;92;1097
My Nikifor;6.8;97;692
NÃ¨g maron;4.8;95;1064
C U at 9;4.1;95;958
Blade II;6.7;117;1124
Beautiful Things;6.9;86;628
Aviva, My Love;7.1;107;105
Fighter in the Wind;7.0;120;76
Billy Elliot;7.7;110;435
Prometheus Bound;5.3;80;371
I, Cesar;6.0;91;1103
The Sweatbox;7.1;95;402
Interesting Men;5.7;100;689
Toyen;6.6;63;66
Ocean Park;6.4;100;393
Approaching Union Square;5.3;80;80
Ripper 2: Letter from Within;3.4;89;1154
You and Me;7.3;88;520
Master and Commander: The Far Side of the World;7.4;138;1061
Der bayerische Rebell;7.8;92;855
Downtown 81;7.1;72;378
The Untouchable;5.1;82;1143
Around the Bend;6.4;85;1046
Botched;5.7;95;820
Bad Guy;6.7;100;651
508 Nelson;5.2;85;790
Jelly Dolly;6.5;94;1284
No Place;7.8;80;1245
Mr. Magorium's Wonder Emporium;6.2;93;996
Frozen Angels;7.4;93;584
Most High;6.5;95;488
Maati Maay;7.6;98;495
I Am a Sex Addict;6.0;98;670
Taj Mahal: A Monument of Love;6.8;235;827
Ginostra;4.7;139;778
Los prÃ³ximos pasados;7.8;85;1056
Harry Potter and the Sorcerer's Stone;7.6;152;1000
Max;4.2;85;1021
Divine Secrets of the Ya-Ya Sisterhood;6.1;116;641
Superstarlet A.D.;4.8;70;1244
Detective Mr. Gong;4.9;106;1179
The Atrocity Exhibition;5.7;105;736
My Soul to Take;4.8;107;991
Eat This New York;6.8;80;462
What to Do in Case of Fire;6.8;101;726
Jackhammer;3.2;89;734
The Inner Circle;7.3;88;947
Descent Into Darkness;3.5;96;1186
DysFunktional Family;6.7;89;1040
Las razones de mis amigos;6.0;105;86
Three Girls;5.8;83;0
HotRod: The Movie;7.8;72;396
Liquid Bridge;3.5;98;508
One Step Beyond: The True Story of GÃ©raldine Fasnacht;8.5;56;203
Shooting Silvio;5.2;96;1272
The Manchurian Candidate;6.6;129;3
Sidekick;5.3;87;125
Who Gets to Call It Art?;6.9;78;582
Wrong Numbers;7.5;75;676
See You Off to the Edge of Town;6.5;87;1155
Rottweiler;3.1;95;1278
What Remains of Us;7.8;77;331
Just Sex and Nothing Else;6.3;97;1140
Strange James;2.5;96;74
TablÃ³;5.2;120;239
Enduro Bojz;2.7;90;651
Love me;5.8;107;659
My First Romance;7.1;115;334
Devil's Playground;7.0;77;517
Finding a Wife for Dad;7.0;88;413
El Cortez;5.3;94;431
Ali, Rabiaa et les autres;7.4;85;1084
Higher Ground;7.0;92;197
Circus;5.6;95;393
Girlfriend: Someone Please Stop the World;6.9;105;955
Wedded Bliss?;7.9;105;1308
Operazione Rosmarino;5.4;103;250
Chong;6.5;54;846
An Enemy of the People;5.2;90;848
Dan pod suncem;8.8;75;297
Seven Days;6.7;95;1103
The Invisible;6.2;102;17
La fausse suivante;5.7;96;738
Miss Entebbe;6.6;80;502
Screaming Blue Murder;6.1;84;1080
The 27 Club;6.7;94;303
The Last Train;6.8;94;425
The Beauty in Dream;6.6;106;1061
The Intended;5.7;110;1274
Sehar;7.7;125;329
Ti voglio bene Eugenio;6.7;95;93
Bollywood Remixed - Das indische Kino erobert den Westen;8.8;77;1313
Offending Angels;4.5;94;1236
Nickel and Dime;6.4;100;704
Digital Reaper;4.8;87;220
The Motorcycle Diaries;7.8;126;1141
La velocidad funda el olvido;6.6;110;474
El cantante;5.5;106;842
Landysh serebristyy;6.5;88;729
You I Love;6.1;86;1301
Reality Show;6.8;55;148
SkÃ¶nheten skall rÃ¤dda vÃ¤rlden;6.3;58;760
Little Fugitive;5.9;89;1183
The Great Water;7.1;93;664
Corona hoch;8.2;45;1210
Double Suicide Elegy;7.3;108;995
Dobara;3.2;135;225
The Children's Midsummer Night's Dream;6.2;115;179
Sandwich;5.4;152;416
Agent Crush;5.9;93;896
Montag kommen die Fenster;6.5;88;614
Candy Stripers;3.2;89;822
Die 8. TodsÃ¼nde: Das Toskana-Karussell;5.8;90;411
The American Hobo;6.9;87;235
Making Revolution;6.5;88;1320
Falling Hard;6.1;96;573
Bike Club;6.9;89;904
KamenÃ¡k 2;2.7;100;561
The Prince of Soap;5.3;97;560
The Threat;5.0;103;930
The Life of David Gale;7.6;130;1263
Black Jack: Two Doctors in Black;6.3;133;439
Elvis & June: A Love Story;7.1;46;629
Konchem Touchlo Vunte Cheputanu;5.8;152;111
Scaring the Fish;8.3;68;494
Just to Get a Rep;8.0;60;742
Stop the Bitch Campaign Again;5.4;57;436
Fake ID;4.2;86;878
Deliver Us from Evil;7.9;101;902
Fading;6.4;74;988
Everything;6.4;91;324
Manhood;5.1;82;666
A Decade Under the Influence;7.6;138;777
Muhammad Ali: Through the Eyes of the World;7.6;115;1008
The Great Year;8.1;46;844
Broken Bridges;7.9;96;1219
For Love & Stacie;9.0;95;247
Father and Sons;6.6;95;1075
Light of My Eyes;7.0;113;1119
American Girl;6.0;88;105
Homecoming;7.4;109;62
Dan in Real Life;6.7;98;897
Chor Machaaye Shor;4.2;145;906
Mars Turkey;7.0;90;579
Oscar Niemeyer, an Architect Committed to His Century;7.1;60;1356
Ich bin, Gott sei Dank, beim Film!;7.2;81;954
Lollipop;6.8;98;1256
Hubert Selby Jr., 2 ou 3 choses...;8.1;53;979
Shot;6.5;98;533
Nelegal;5.5;100;100
Palermo flÃ¼stert;6.1;90;661
Drifter;4.4;100;1035
Largo;7.6;112;543
Le glandeur;5.6;85;675
Boogeyman 2;5.1;93;266
The Boxtrolls;6.8;96;725
On Our Own Vesna;4.0;92;47
Girl for Girl;4.8;87;424
Womb Raider;3.7;90;836
Close Call;4.0;93;247
Tacholas, un actor galaico porteÃ±o;7.1;80;519
Those Happy Days;6.8;103;581
Criss Cross;6.0;88;1170
CafÃ© Tales;6.6;85;637
After the Apocalypse;5.6;72;604
Nel cuore della notte;6.1;80;23
Fino a farti male;6.5;93;1208
A Whale of a Tale;7.1;90;33
Shisei: The Tattooer;5.0;72;649
Bear Cub;7.1;100;240
Ho voglia di te;4.4;106;409
The Process of Creative Deception;5.5;106;717
Trance;6.1;126;894
Het woeden der gehele wereld;4.6;115;591
Joint Security Area;7.8;110;780
Malayalimamanu Vanakkam;4.9;149;247
Mat the Cat;6.4;75;981
Big Brother Trouble;4.6;105;299
Don't Worry, I'm Fine;7.4;92;179
Just Friends;6.2;96;128
God's Waiting List;5.2;94;366
Bad Guys;4.2;90;52
Une Ã©quipe de rÃªve/Zidane's Dream Team;7.9;75;426
Life As a Fatal Sexually Transmitted Disease;7.1;99;850
Jonestown: The Life and Death of Peoples Temple;7.8;86;282
Bawandar;7.0;125;1140
Danika;5.6;80;140
The Break-Up;5.8;106;1096
The Twins;5.6;122;1272
Copying Beethoven;6.8;104;712
Ella at Five;8.6;74;1229
The Man from Elysian Fields;6.6;106;1200
Backstage;5.8;86;463
In Desert and Wilderness;5.2;111;884
Alias Alejandro;8.5;93;888
Lilla JÃ¶nssonligan och stjÃ¤rnkuppen;2.7;74;586
A Mysterious Murder;4.1;85;1063
Journey from the Fall;7.1;135;1081
Koi Tujh Sa Kahan;5.1;164;1106
Valerie;7.0;81;921
Mashooka;5.3;107;1260
Folly Island;2.2;90;712
The Last Just Man;9.1;70;461
They;4.8;89;452
Flight of Fancy;5.1;96;516
What's Up?;3.1;95;791
Way of Blue Sky;6.4;102;305
Blessing Bell;7.2;87;484
The Cliffhanger;5.5;97;245
Ã€ dÃ©couvert;6.0;48;42
Stockholm Boogie;6.3;82;984
The Iris Effect;3.7;90;1040
The Dance of Men;6.8;77;1333
Un rÃªve algÃ©rien;5.1;110;885
El nexo;8.3;105;677
Stanley Kubrick: A Life in Pictures;8.0;142;1118
Ashes;6.6;77;198
Ford Transit;7.3;80;1224
Rock and R.O.;8.2;85;363
Schaffe schaffe ScheiÃŸe baue;3.8;96;467
Tan Lines;3.6;83;1080
La Vida Rosa;6.8;113;645
The Tailor;5.0;119;1010
Sex Files: Erotic Possessions;4.9;77;764
Par 6;6.8;88;494
Skin & Bone;6.5;102;611
Tango, un giro extraÃ±o;8.7;95;525
Boystown;6.0;101;1139
Bufo & Spallanzani;6.5;96;1243
Must Love Dogs;5.9;98;1295
Phone;6.2;104;50
Gangster Party;4.5;89;458
I Can See You;4.6;97;372
August 15th;5.6;90;1032
Snatch;8.3;104;412
The Human Stain;6.2;106;1146
De kus;6.3;100;986
A Goddamn Job;5.1;83;1189
Dans un camion rouge;7.2;96;310
Love and Testosterone;7.5;80;205
Lost Embrace;6.9;99;878
The Battle of Orgreave;6.7;60;1246
Rank;7.1;90;405
Amour d'enfance;6.8;102;1204
Route 66 Road Trip;6.0;118;39
Molotov Samba;6.1;89;873
Laramie Inside Out;7.2;56;276
Fatherland;7.1;98;405
Re: Generation;5.3;80;2
Travelling with Che Guevara;7.0;121;189
Demonium;3.2;85;459
Doubt;7.5;104;190
Stealing Summer;5.7;90;242
The Maori Merchant of Venice;7.0;158;1021
The Dark Night;6.6;98;615
Primary Suspect;4.8;91;941
Roman de gare;7.1;103;485
Hannah House;5.5;78;1090
Dhaai Akshar Prem Ke;3.7;167;1110
Clipping Adam;6.1;90;1123
Dancer in the Dark;8.0;140;119
Ping Lacson: Super Cop;5.8;100;192
Falling Through;4.5;96;557
Stuff and Dough;7.2;90;6
Derrida;6.5;84;1224
Saw III;6.2;108;165
Manorama: Six Feet Under;7.6;137;428
Undertaking Betty;6.6;94;621
Chinango;5.4;90;1321
Talkers Are No Good Doers;6.4;100;221
Eleven Men Out;5.0;85;576
Rashevski's Tango;6.5;90;76
Outta Time;4.2;94;715
Area K;7.6;52;1180
Bonkers;6.6;83;56
Move Me;6.2;95;574
Brief Interviews with Hideous Men;5.6;80;698
Night at the Golden Eagle;5.9;87;221
Kippur;6.3;117;989
OperaciÃ³n Walsh;8.1;85;589
Whiskey School;5.9;87;800
Paule and Julia;6.6;82;1130
Al otro lado;7.6;70;176
Power Elite;3.8;94;607
Golden Oldies;5.1;95;1289
Adiantum Blue;6.2;110;12
Like Cat and Mouse;6.6;95;33
Hung chak;5.4;93;508
Sextet;5.6;96;413
Tempted;5.5;95;574
The Hottest State;6.1;117;321
Corrections;7.3;58;1364
ABC Africa;6.9;83;557
The Technical Writer;4.1;96;1331
Oui non;5.1;116;302
Leabet el hob;5.3;80;1325
Punk Love;6.1;102;1032
Croatian Nightmare;6.8;110;1286
Cine Manifest;7.2;75;1046
El escape de los Santos;8.7;84;118
Earth's Skin;7.1;97;97
Tulip Fever;6.2;105;541
El jardÃ­n de las hespÃ©rides;7.0;102;993
Larry the Cable Guy: Health Inspector;3.3;89;603
The Modern Things;6.4;75;658
UtopÃ­a;5.2;106;334
L'autre monde;5.5;95;1111
The Slow Business of Going;5.9;101;273
The Lives of Others;8.4;137;253
Azagiya Theeye;7.1;150;1146
Demon Hunter;4.3;78;803
Come December;5.7;92;232
Chris and the Dragon;7.7;90;1319
Paranoid;2.5;87;1167
35: O Assalto ao Poder;7.2;98;465
Confinement;4.9;104;79
D.I.Y. or Die: How to Survive as an Independent Artist;6.8;55;1111
Ginger Snaps 2: Unleashed;6.4;94;748
Eden;6.6;99;852
The River King;5.8;99;434
A Fox's Tale;2.0;85;960
Octobre;7.0;78;524
Heart, Beating in the Dark;6.9;104;192
Den lille og den store;7.1;70;59
All Hat;5.2;89;1269
The Danish Girl;7.1;119;428
Amnesia: The James Brighton Enigma;6.2;90;840
Robbie's Brother;5.9;88;93
Kill Buljo: The Movie;5.7;93;698
Robbery Alla Turca;4.3;96;658
Skills Like This;6.0;88;830
Paradise Express;6.1;91;146
Jak se krotÃ­ krokodÃ½li;4.0;112;714
Under Black Skies;6.3;85;1066
Rope Art;7.1;100;459
Golden Empire;7.5;89;66
Ggot seom;6.6;115;906
Serko;6.3;96;1158
Tai fong lo chin;5.3;87;1162
Gigil;4.8;94;214
Bachehaye bad;4.8;82;297
Jailbreak;5.5;98;782
Barefoot Kibong;6.5;100;563
More Than a Woman;6.8;98;867
Rectuma;4.5;95;184
Proof;6.7;100;438
Hunting Season;6.6;79;904
Beynelmilel;7.2;105;547
Discover Me;7.7;78;1271
Pangarap ko ang ibigin ka;7.0;103;501
Falling;7.8;82;335
Night Class;4.3;90;1148
State of Play;7.1;127;579
JC in tha Hood;3.5;76;968
Scar;4.1;90;369
Off Key;5.2;118;683
Tyler Perry's Why Did I Get Married?;5.9;113;103
The Truck of Dreams;7.9;90;675
Pansion za kucheta;6.9;84;106
Partners in Action;4.2;92;1087
Veninder;3.2;85;1136
Birds of Passage;6.9;115;406
Le dernier plan;5.5;90;103
Igra v modern;5.4;83;27
The Piano Player;4.5;94;1192
Return to Babylon;6.0;75;595
The Black Balloon;7.2;97;442
Circus Baobab;7.0;100;350
One Afternoon in the City;7.0;79;323
Darkness Falls;5.0;86;750
Tube;5.5;116;158
The Duchess;6.9;110;16
Festival;4.0;95;480
Otherworld;5.7;108;557
Mechanical Suite;6.9;100;655
Night Watch;6.0;81;1357
I'm Through with White Girls;5.6;93;887
Devotion: A Film About Ogawa Productions;5.8;82;991
Yellow Dragon;5.4;98;1197
A las cinco en punto;4.4;60;1008
De droom van de beer;7.1;90;1313
Seventeen;6.3;64;572
Beginner's Luck;5.5;84;706
Impulses;4.5;91;1083
Devdas;5.1;175;1067
Speed Bump;7.4;91;201
Requiem;6.5;90;1056
Marie and the Wolf;5.2;92;1158
Brigham City;6.7;119;588
Today and Tomorrow;6.0;87;560
People Say I'm Crazy;7.9;84;630
The Pig Farm;5.4;77;452
The Blue Room;6.2;104;1321
The Mechanic;6.6;93;600
Trailer Park Boys: The Movie;7.2;95;916
Chapter 27;5.7;84;458
Stray Cats;5.2;80;327
Oriume;7.4;111;890
Bereft;5.9;98;195
Ingrid Jonker: Her Lives and Time ...;8.6;110;1044
One-Man Show;6.2;139;966
Modern Life;7.7;88;244
Little Red Flowers;6.7;92;1015
The Volatile Woman;6.2;80;474
Infernal Affairs II;7.3;119;273
Textiles;4.7;92;447
Singing;7.1;78;1016
Vargam;6.1;142;342
Derek Jarman: Life as Art;7.5;57;1187
National Treasure: Book of Secrets;6.5;124;970
Future by Design;7.9;86;554
Snakeskin;5.2;94;728
Haru;6.9;112;604
Toward Mathilde;6.5;84;1093
Stealing God;4.3;93;1176
Le bison (et sa voisine Dorine);5.7;96;1195
Reality of Life;5.3;115;836
Leaving Metropolis;6.1;89;801
Pandemic;3.3;91;442
200 Km.;7.9;94;1296
Under the City;7.3;107;90
Luz de invierno;6.1;106;762
The Legend of Tillamook's Gold;5.0;107;660
Coconut Heads;4.4;95;371
The Woods;5.7;91;914
Hidden Enforcers;4.4;87;348
Alexander the Great;5.4;80;1153
Nora;6.0;106;929
Fan;7.2;84;1202
The Strangers;6.2;86;98
Gallowwalkers;3.6;90;134
The House Bunny;5.5;97;245
Bound by Blood;5.3;105;810
Elaan;4.4;159;242
Vegas, City of Dreams;5.4;93;657
Rog;5.2;115;250
Fiasco;2.8;87;78
Turn Left;2.0;75;1157
Fine Dead Girls;7.2;77;307
Keep Breathing;5.6;95;818
The Kidnapping of Ingrid Betancourt;8.1;76;798
Mah-Aut;4.3;94;191
All Jokes Aside;4.9;76;329
In Memory of Me;6.3;115;39
From Swastika to Jim Crow;8.6;60;895
Do You Know Claudia?;6.3;104;1009
Humans Being;6.7;88;11
The Horror Vault Vol.1;4.2;111;1284
Autumn's Eyes;8.0;60;493
Requiem;5.5;80;306
Love and Courage;4.7;95;1317
Glup, una aventura sin desperdicio;6.2;70;527
El mago;7.0;98;836
Otilia Rauda;6.5;110;474
Durga;4.8;116;121
Train Ride;4.3;93;1100
Future Murder;3.9;92;267
Harold & Kumar Go to White Castle;7.1;88;359
Two for the Money;6.3;122;190
The Wedding Ringer;6.6;101;1006
Sigma;6.1;85;548
AmnesiA;6.6;90;830
An American Rhapsody;6.7;106;297
Road;6.6;92;1017
Marion Bridge;6.7;90;1012
5 Sides of a Coin;8.2;70;436
Wild Seven;3.9;98;1150
LÃ¡zaro de Tormes;6.0;88;1135
Letters in the Wind;6.5;75;20
Xuxa Popstar;1.5;86;40
City of God;8.6;130;1092
Dragon Squad;5.4;110;468
Year;7.2;102;499
I Want to Tell You Something;6.8;65;1149
Khatarnak;3.6;152;88
Fusilados en Floresta;7.6;100;926
Dead End Days;6.8;278;911
This Is My Moon;5.9;104;764
The Passing;3.3;92;918
Nossa Senhora de Caravaggio;2.9;88;960
The Hitman Chronicles;7.0;89;505
No Island: The Palmers Kidnapping of 1977;9.2;92;1270
Moments of Love;7.4;90;130
Dikkenek;6.9;84;946
Smok'd;5.9;80;359
Votergate;7.9;85;224
I Wanna Be a Porn Star!;5.1;45;681
Aus der Tiefe des Raumes;6.5;88;813
Brother Bear;6.8;85;300
Mind the Gap;7.0;134;1056
The Dark Side of the Heart 2;6.5;111;184
In Justice;8.4;77;718
Elephant Shoes;6.6;80;1354
Latin Dragon;4.2;101;1251
Glory Glory;4.6;96;837
Flatland Flyers;8.5;52;706
The Life Aquatic with Steve Zissou;7.3;119;476
Modern Comforts;7.5;95;325
Cecilie;5.6;93;310
Rock 'n' Roll Space Patrol Action Is Go!;4.4;60;875
Going By;6.4;86;847
Mechtat ne vredno;5.2;90;1060
Director's Cut;3.3;89;448
Six Characters in Search of America;8.5;87;455
Horton Hears a Who!;6.8;86;1080
Subject Two;5.4;93;90
Manhattan Chase;4.7;97;122
Ghost House;6.2;123;49
3-Iron;8.0;88;759
Under the Sand;7.1;92;24
Welcome to Earth;6.7;88;1299
All My Friends Are Leaving Brisbane;5.6;76;1341
I Only Wanted to Live;7.6;75;695
Puritan;5.9;94;337
Dirty Work;7.8;58;301
The World;7.1;143;173
Graveyard of Honor;7.0;131;661
Stinger;1.9;97;162
Live Forever;7.2;82;548
Walking the Walk;6.5;89;1035
Dev;6.9;172;806
Betrayal;4.3;90;580
Delgo;4.3;94;420
Stomp the Yard;5.5;115;1021
The Kon Ichikawa Story;7.0;83;1235
The Ice Harvest;6.3;92;1222
Approaching Midnight;4.2;86;1092
Idiocracy;6.6;84;1033
The Page Turner;7.0;85;415
Laila Isabella;5.9;120;713
South by Southeast;5.1;87;701
Men Suddenly in Black 2;5.2;90;623
To My Great Chagrin: The Unbelievable Story of Brother Theodore;7.2;72;157
Sumo Bruno;6.2;99;97
Lista gamou;5.0;83;1159
Parineeta;7.2;130;940
Beyond Our Ken;6.9;98;688
The Voice of Iran: Mohammad Reza Shajarian - The Copenhagen Concert 2002;8.3;112;138
Mama Jack;4.4;100;193
The Isle;7.0;90;311
The Land of Shadowed Sand;7.7;85;588
Vizontele;8.0;110;315
All In;3.7;98;629
Shattered Soul;6.2;137;961
Morituri;4.8;116;108
Bin lim mai ching;5.9;87;810
The After School Special;7.6;90;1198
Dans Paris;6.5;92;454
Wrestling;5.8;91;740
Julie Ganapathy;6.1;141;39
The Slurb;5.6;102;482
Mercy;7.1;112;1303
My Boyfriend Is Type-B;5.7;96;762
One to Another;5.8;95;1024
Dead Awake;5.1;100;558
Elsellem wel te'ban;5.9;120;484
Pork and Milk;7.2;52;701
Emil and the Detectives;6.0;111;865
Spy School;4.6;86;922
The Day of the Dead;4.5;106;29
Chup Chup Ke;6.8;164;225
Seven Fallen Objects;6.4;90;1175
Like an Airplane;4.8;100;272
The Home Teachers;4.7;82;297
Lonesome Jim;6.6;95;941
Las noches de Constantinopla;5.2;119;1247
The Bounty Huntress;3.5;98;1301
Boon bin ling;4.7;83;946
The King;6.7;105;967
The Lather Effect;6.1;95;1163
The Tumbler;6.1;74;875
Till There Was You;6.3;109;972
Saint of 9/11;7.7;90;1250
L'EspÃ©rance;6.1;120;614
Fair Game;2.7;88;402
A Place Nearby;6.3;100;527
More Than Famous;8.9;70;954
The Road Taken;6.9;108;1326
Yakuza Ladies: Burning Desire;7.8;118;535
Running 7 Dogs;5.1;102;899
EMPz 4 Life;7.3;113;920
Out of Tibet;7.3;88;1135
De-Lovely;6.6;125;653
6 auf See;6.9;88;901
The Dark Horse;4.6;105;1322
Adventures of Johnny Tao;4.3;90;236
Poet of the Wastes;5.5;80;35
Swimming Alone;6.9;94;1313
Tough Enough;7.1;98;1299
Paris, je t'aime;7.2;120;387
Virumandi;8.3;175;1188
InuYasha the Movie 2: The Castle Beyond the Looking Glass;7.5;99;606
White Girl Young Pretty;8.2;107;601
Kisna: The Warrior Poet;4.5;171;150
Exiles;6.8;104;1018
This Is Not a Love Song;6.7;94;1073
Never Again;6.3;98;1181
Luster;5.5;92;309
The Deep End;6.5;101;678
New Moon;6.9;130;1167
Shattered!;7.4;128;1172
The Champion;4.9;91;518
A Day in Black and White;6.7;80;907
Shadows of the Deceased;6.4;126;908
The Jolly Boys' Last Stand;4.0;88;895
Erosion;4.3;100;716
Nobody's Life;7.1;103;1224
Eulogy;6.6;91;610
Les dix;8.5;105;78
Karma Calling;6.4;90;881
The Healing Passage: Voices from the Water;8.1;90;1259
The Most Fertile Man in Ireland;5.3;96;35
FÃ®meiru;5.8;118;1239
Tideland;6.5;120;442
Ditto;7.1;110;978
Percy, Buffalo Bill and I;5.5;83;870
The Tracker;7.3;90;115
Piggie;6.5;98;780
Bless You Prison;7.4;90;728
Gitmek: My Marlon and Brando;6.7;93;284
Duelist;6.0;108;1315
Sekai no owari;7.1;112;728
Summer School;4.7;89;598
Ng goh haak gwai dik siu nin;5.5;95;1267
The Mist;7.1;126;178
Baleo, Baleo!;9.0;46;1296
Noite de SÃ£o JoÃ£o;5.5;90;109
Unarmed Combat;5.6;94;1191
Stranded;6.5;52;290
Flower and Snake;5.5;115;298
The Fairy Faith;7.8;75;1217
Knots;6.9;97;1299
Hansel & Gretel;6.5;51;1030
Black Indians: An American Story;7.2;60;888
Cairo Time;6.6;90;1268
The Divine Emerald;4.0;87;1023
Dirty Sanchez: The Movie;6.1;94;412
Lift;6.2;85;145
Swing My Swing High, My Darling;6.6;93;688
Carol's Journey;6.7;103;645
American Beer;6.8;105;820
Bluff;6.9;95;390
The Secret Life of Walter Mitty;7.3;114;574
Oorlogsrust;5.5;75;147
Didi, the Goofy Cupid;2.4;86;412
The One Dollar Diary;7.1;96;528
Fatal Conflict;3.7;92;1345
A Girl's Secret;5.8;91;877
Semi-Pro;5.8;91;691
Kriegerherzen;7.5;156;386
West Bank Brooklyn;8.6;82;968
Matando Cabos;7.5;99;1069
Rutenberg;6.2;90;438
Hero Tomorrow;6.9;93;358
Investigation Into the Invisible World;7.3;87;538
Vacuum Killer;5.3;74;1132
Backroads;7.2;83;794
Delayed;5.0;84;378
The Third Name;6.9;88;359
Childless;5.8;90;1018
The Bridge;7.2;94;299
Killing Christian;7.1;97;851
Tomorrow by Midnight;5.6;89;691
Frostbitten;5.5;98;435
Big Rig;6.5;96;790
Sea Cat;5.7;129;434
Frodo Is Great... Who Is That?!!;8.6;60;254
Ofrenda desnuda;8.1;152;1021
Little Angel;7.1;103;554
It Had to be You;5.9;92;59
Ten 'til Noon;5.5;83;1024
Garpastum;6.5;116;205
Underexposure;6.1;74;668
Follow Me Outside;5.3;94;570
Sexy Boys;4.5;90;320
Glenn Gould: Hereafter;7.8;106;1015
Memories of Tomorrow;7.4;122;395
Gie;7.6;147;1127
Anka kusu;5.1;94;813
Scandal: Sex@students.edu;5.7;82;286
Strange Fruit;5.3;115;34
Ellis in Glamourland;5.8;95;842
House of Orgies;4.8;120;1291
Kandahar;6.8;85;1342
Sir Billi;3.5;76;462
Deception;4.0;92;798
Chico;6.9;112;890
Hrubes a Mares jsou kamarÃ¡di do deste;5.3;108;1010
Cry Funny Happy;4.7;92;986
MindField;7.2;63;895
Gulczas, what do you think...;1.3;100;189
Haseena;8.1;90;191
Svein and the Rat;4.6;72;554
Divergence;5.9;101;1182
Dirt on Leaves;8.8;82;623
Hookers Inc.;4.0;118;220
Playing with Fire;7.1;118;1252
The First Grader;7.4;103;506
Envying Alice;8.0;113;381
Bloqueo, la guerra contra Cuba;7.7;68;1143
Margo;6.7;93;940
Funny Ha Ha;6.5;85;910
The Rage Within;6.1;98;1106
Elsa Letterseed;7.4;103;807
Kiskisan;6.0;60;270
Good Times, Bed Times;5.3;105;1078
The Rat;5.5;61;284
Mr. Iron Palm;5.8;119;1192
Samoan Wedding;6.4;97;1036
No Comment;7.0;99;886
Tomorrow We Move;6.0;110;951
Laura's Star;6.2;75;1001
Desobediencia;7.2;71;959
Anatomy of Hell;4.5;77;1244
Bring It On;6.0;98;341
The Junior Olsen Gang Rocks It;4.9;92;1229
Little Senegal;6.8;97;1332
Il ronzio delle mosche;5.3;80;461
Alien Incursion;2.2;86;397
Breaking News;6.7;90;987
Knuckle Game;5.3;95;299
Fortune Tellers and Misfortune;4.6;90;815
Wannabe;6.5;83;920
Zelary;7.6;150;599
A Dog's Breakfast;6.8;88;471
Darkness Bride;6.2;104;1320
Wish You Were Here;4.9;83;81
Walk with Us;5.2;52;268
Idol;5.7;85;853
Mosquita muerta;3.7;97;1012
Road to Sundance;6.0;50;857
Grounding - The Last Days of Swissair;6.9;131;1252
Waist Deep;5.9;97;164
Half Light;6.0;110;621
Exiled;7.2;110;192
Laughter and Punishment;5.7;94;305
Showdown at Area 51;3.4;96;796
TrashHouse;2.6;82;1164
Ganja Queen;7.5;120;462
Romane apsa;6.8;130;837
Jo Siffert: Live Fast - Die Young;7.4;85;819
Ordo;5.2;115;91
Nightfall;7.6;90;364
187 Shadow Lane;5.7;88;68
Riki Riki;4.9;90;739
The Chimp;6.2;98;1167
The Decomposition of the Soul;7.4;82;478
La maison;5.0;100;155
Born to Be King;6.4;118;699
Hanada Shonenshi the Movie: Spirits and the Secret Tunnel;7.0;123;963
Back by Midnight;5.0;89;287
Musume Dojoji - jyaen no koi;6.4;110;949
Lawless Heart;6.7;99;1221
La journÃ©e avant;8.3;80;204
My Wife Is a Gangster;6.4;107;90
The Smallest Oceans;4.6;102;847
Still Life;7.3;111;90
From Now On;6.5;97;33
Labor Pains;5.1;90;618
Boxboarders!;5.4;90;1106
Kisse Pyaar Karoon?;3.3;123;788
Milan Palermo - The Return;5.0;95;345
Kombi Nation;5.6;88;727
The Art of Breaking Up;5.3;79;1254
Chiquititas: RincÃ³n de luz;5.9;100;341
The Willow Tree;7.4;96;511
Confederate Goliath;8.6;45;672
The Story of Mr. P.F.;7.2;88;618
Max Payne;5.4;100;768
Miracle;5.9;80;742
Arabesken um Frosch;7.4;78;358
Prom Night;3.9;88;18
